author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
RND,real_estate_agent,https://www.cian.ru/sale/flat/291059858/,Москва,sale,flat,70,78,3,133.2,-1,0,101500000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
АБ Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/284256512/,Москва,sale,flat,11,12,3,254.0,-1,0,326525788,Пресненский,Шведский тупик,3,Тверская,
Novel Estates,real_estate_agent,https://www.cian.ru/sale/flat/301958937/,Москва,sale,flat,3,10,3,90.0,-1,0,35500000,Алексеевский,проспект Мира,122,Алексеевская,
Vesco Realty,real_estate_agent,https://www.cian.ru/sale/flat/278927183/,Москва,sale,flat,8,10,3,150.0,-1,0,148000000,Замоскворечье,Большая Татарская ,7к1,Новокузнецкая,Четыре солнца
Славянский Двор Остоженка,real_estate_agent,https://www.cian.ru/sale/flat/296833235/,Москва,sale,flat,22,23,3,163.0,-1,0,65000000,Проспект Вернадского,Ленинский проспект,116К1,Новаторская,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/301955461/,Москва,sale,flat,4,9,3,153.6,-1,0,180000000,Пресненский,Гранатный переулок,10С1,Баррикадная,
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/280420033/,Москва,sale,flat,14,20,3,132.5,-1,0,110000000,Гагаринский, Косыгина,13к1,Воробьёвы горы,Фамильный дом Воробьево
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/300427220/,Москва,sale,flat,2,5,3,88.0,-1,0,67499000,Замоскворечье, Малая Ордынка,5/6С2-3,Третьяковская,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/300733992/,Москва,sale,flat,8,22,3,73.0,-1,0,22300000,Раменки, Лобачевского,98,Мичуринский проспект,
Метриум-Премиум Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296521536/,Москва,sale,flat,4,13,3,149.9,-1,0,130000000,Пресненский,Большая Грузинская ,19,Баррикадная,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/301217081/,Москва,sale,flat,2,13,3,121.0,-1,0,45990000,Пресненский,Большая Грузинская ,39,Белорусская,
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300439643/,Москва,sale,flat,12,18,3,89.0,-1,0,55000000,Таганский, Талалихина,8,Пролетарская,Дом на Таганке
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/301380558/,Москва,sale,flat,9,43,3,64.2,-1,0,41500000,Хорошево-Мневники,Шелепихинская набережная,34к6,Шелепиха,Сердце Столицы
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300139607/,Москва,sale,flat,4,8,3,162.9,-1,0,385000000,Хамовники,переулок Хилков,1,Парк Культуры,Парк Палас
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/285861700/,Москва,sale,flat,7,9,3,101.7,-1,0,69950000,Замоскворечье,Вишняковский переулок,23,Новокузнецкая,
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/295373248/,Москва,sale,flat,1,4,3,150.4,-1,0,189300000,Арбат,Большой Афанасьевский переулок,30,Арбатская,
ЛюксДом,real_estate_agent,https://www.cian.ru/sale/flat/296785937/,Москва,sale,flat,6,21,3,87.6,-1,0,91000000,Пресненский, Костикова,4к3,Улица 1905 года,Lucky
Delight  Realty,real_estate_agent,https://www.cian.ru/sale/flat/300727469/,Москва,sale,flat,3,10,3,62.5,-1,0,52000000,Арбат,1-й Смоленский переулок,9С1,Смоленская,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300466773/,Москва,sale,flat,16,32,3,123.9,-1,0,49800000,Лучший ЖК в е Черемушки3-комн. квартира,16/32 этаж,,,
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/300342262/,Москва,sale,flat,3,23,3,58.0,-1,0,33900000,Хорошево-Мневники,3-я Хорошевская ,19А,Зорге,Хорошевский
ГОРОДА,real_estate_agent,https://www.cian.ru/sale/flat/298683992/,Москва,sale,flat,8,11,3,49.0,-1,0,12900000,Нагорный,Электролитный проезд,5Б,Нагорная,
ID 438578,real_estate_agent,https://www.cian.ru/sale/flat/293977589/,Москва,sale,flat,5,57,3,115.0,-1,0,67970000,Хорошевский,Чапаевский переулок,3,Аэропорт,Триумф-Палас
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/299474737/,Москва,sale,flat,2,9,3,125.8,-1,0,127000000,Арбат,Большой Афанасьевский переулок,28,Арбатская,"Большой Афанасьевский пер, вл.24"
Триколор,real_estate_agent,https://www.cian.ru/sale/flat/301900467/,Москва,sale,flat,37,56,3,109.0,-1,0,33484050,Ростокино,проспект Мира,188Бк1,Ростокино,Триколор
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/298642379/,Москва,sale,flat,3,13,3,150.0,-1,0,130000000,Пресненский,Большая Грузинская ,19,Баррикадная,
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/280279506/,Москва,sale,flat,29,53,3,191.5,-1,0,229082499,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300539828/,Москва,sale,flat,5,5,3,73.4,-1,0,42000000,Тверской,Новослободская ,10С1,Новослободская,
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/297761650/,Москва,sale,flat,2,13,3,120.0,-1,0,160000000,Пресненский,2-я Черногрязская ,6к2,Улица 1905 года,RedSide
CITYZEN,real_estate_agent,https://www.cian.ru/sale/flat/301542847/,Москва,sale,flat,57,68,3,96.4,-1,0,67480000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
ID 35126197,homeowner,https://www.cian.ru/sale/flat/297540067/,Москва,sale,flat,17,25,3,128.8,-1,0,26000000,, Радужная,14к3,Рассказовка,Град Московский
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300812053/,Москва,sale,flat,3,10,3,172.5,-1,0,225000000,Тверской, Фадеева,4А,Новослободская,Итальянский Квартал
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/279700621/,Москва,sale,flat,10,25,3,99.0,-1,0,56500000,Аэропорт,Ленинградский проспект,36с40,Динамо,ВТБ Арена парк
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/299165986/,Москва,sale,flat,1,4,3,65.1,-1,0,12499000,, Жемчужная,1к2,Филатов Луг,Марьино Град
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300002527/,Москва,sale,flat,7,9,3,160.8,-1,0,284062299,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/299728876/,Москва,sale,flat,9,21,3,97.0,-1,0,110000000,Пресненский, Костикова,4к2,Улица 1905 года,Lucky
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/294649005/,Москва,sale,flat,16,17,3,103.0,-1,0,37500000,Преображенское, Алымова,3,Преображенская площадь,
BERI,real_estate_agent,https://www.cian.ru/sale/flat/298825065/,Москва,sale,flat,3,8,3,68.3,-1,0,48490000,Красносельский,Милютинский переулок,20/2С1,Тургеневская,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/300436382/,Москва,sale,flat,23,24,3,70.0,-1,0,51000000,Хорошевский,Хорошевское шоссе,25Ак1,Полежаевская,Династия
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/293621576/,Москва,sale,flat,3,14,3,103.0,-1,0,198000000,Хамовники,Погодинская ,2,Киевская,Жизнь на Плющихе
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/299111054/,Москва,sale,flat,7,10,3,68.5,-1,0,31500000,Даниловский,проезд Жуков,21Б,Павелецкая,Level Павелецкая
ЛюксДом,real_estate_agent,https://www.cian.ru/sale/flat/301462060/,Москва,sale,flat,2,13,3,120.0,-1,0,165000000,Пресненский,2-я Черногрязская ,6к2,Улица 1905 года,RedSide
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/285581103/,Москва,sale,flat,5,32,3,95.5,-1,0,125000000,Таганский,Котельническая набережная,1/15кВК,Таганская,
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/298508099/,Москва,sale,flat,5,15,3,128.6,-1,0,70000000,Раменки,Университетский проспект,16,Ломоносовский проспект,
БЕСТ на Октябрьской,real_estate_agent,https://www.cian.ru/sale/flat/301364295/,Москва,sale,flat,11,13,3,82.4,-1,0,40000000,Филевский парк,Береговой проезд,1А,Фили,мой адрес На Береговом
Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/298057479/,Москва,sale,flat,21,22,3,106.0,-1,0,74890000,Алексеевский,Маломосковская ,14,ВДНХ,1147
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/290380851/,Москва,sale,flat,26,57,3,262.0,-1,0,320715499,Хорошевский,Чапаевский переулок,3,Аэропорт,Триумф-Палас
Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301216701/,Москва,sale,flat,14,17,3,120.0,-1,0,79000000,Арбат, Новый Арбат,29,Смоленская,
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300607754/,Москва,sale,flat,2,9,3,75.0,-1,0,57000000,Пресненский,Большая Бронная ,5,Пушкинская,
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/295036840/,Москва,sale,flat,19,28,3,86.0,-1,0,31500000,Лефортово,проезд Невельского,1к1,Авиамоторная,Символ
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/296779510/,Москва,sale,flat,2,7,3,108.0,-1,0,51840000,Тверской,1-я Миусская ,24/22С4,Менделеевская,
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/298367854/,Москва,sale,flat,3,5,3,112.0,-1,0,85000000,Хамовники,Комсомольский проспект,42С2,Спортивная,Clerkenwell House
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/298211319/,Москва,sale,flat,22,23,3,128.0,-1,0,60000000,Аэропорт,Часовая ,19к3,Сокол,
PANDA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/299881732/,Москва,sale,flat,11,13,3,90.0,-1,0,55000000,Беговой,Ленинградский проспект,35С2,Петровский Парк,Квартал апартаментов Искра-Парк
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/288099221/,Москва,sale,flat,3,4,3,188.5,-1,0,175000000,Тверской,Дегтярный переулок,15к1,Пушкинская,
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/300575952/,Москва,sale,flat,3,7,3,115.0,-1,0,173000000,Пресненский,Хлыновский тупик,4,Арбатская,
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/297948203/,Москва,sale,flat,9,16,3,120.8,-1,0,60000000,Аэропорт,Петровско-Разумовская аллея,10К2,Петровский Парк,
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/289519241/,Москва,sale,flat,7,7,3,164.0,-1,0,150000000,Можайский,проезд Загорского,11,Давыдково,
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/289628414/,Москва,sale,flat,7,7,3,132.1,-1,0,85000000,Арбат,Новинский бульвар,28/35С1,Баррикадная,
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/301573903/,Москва,sale,flat,5,6,3,80.0,-1,0,75000000,Пресненский,Мерзляковский переулок,5/1,Арбатская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/292939347/,Москва,sale,flat,3,6,3,78.0,-1,0,66800000,Тверской,Долгоруковская ,25,Новослободская,Долгоруковская 25
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/298956116/,Москва,sale,flat,2,5,3,88.0,-1,0,67500000,Замоскворечье, Малая Ордынка,5/6С2-3,Третьяковская,
Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/298008406/,Москва,sale,flat,2,7,3,74.7,-1,0,11500000,, Медовая Долина,1к1,Санино,
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/299844612/,Москва,sale,flat,6,16,3,122.6,-1,0,120000000,Хамовники,Ружейный переулок,3,Смоленская,Смоленская Застава
MadeState,real_estate_agent,https://www.cian.ru/sale/flat/301056963/,Москва,sale,flat,2,21,3,115.0,-1,0,98000000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/294618539/,Москва,sale,flat,3,14,3,72.0,-1,0,38000000,Раменки,проспект Генерала Дорохова,39к1В,Минская,Собрание клубных домов West Garden
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/293377423/,Москва,sale,flat,4,12,3,146.0,-1,0,106500000,Фасадный дом в е Замоскворечья3-комн. квартира,146 м²,,,
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/294650785/,Москва,sale,flat,4,12,3,136.1,-1,0,106500000,Замоскворечье,Климентовский переулок,2,Новокузнецкая,
SUNRISE Estate,real_estate_agent,https://www.cian.ru/sale/flat/293724814/,Москва,sale,flat,15,19,3,96.6,-1,0,57500000,Хорошево-Мневники,Шелепихинская набережная,34к2зд3,Шелепиха,Сердце Столицы
